k,z,domain,n_rows,task,reduction_pct,answer_preserved,invariant_preserved,recovered
5,2.5,incident_ops,50,lookup,99.5290786092611,1,1,1
5,2.5,incident_ops,50,rare_event,74.32691803450626,1,1,0
5,2.5,incident_ops,50,latest_state,98.94278672190467,1,1,1
5,2.5,incident_ops,50,aggregation,99.38958519062354,1,1,1
5,2.5,incident_ops,50,join,99.53851801352981,1,1,1
5,2.5,incident_ops,50,negative_evidence,99.71472022654571,1,1,1
5,2.5,incident_ops,50,threshold,74.32691803450626,1,1,0
5,2.5,incident_ops,50,provenance,74.32691803450626,1,1,0
5,2.5,incident_ops,50,lookup,99.5384308747784,1,1,1
5,2.5,incident_ops,50,rare_event,64.2556673345432,1,1,0
5,2.5,incident_ops,50,latest_state,99.04644014812173,1,1,1
5,2.5,incident_ops,50,aggregation,99.47339158895171,1,1,1
5,2.5,incident_ops,50,join,99.34121497582007,1,1,1
5,2.5,incident_ops,50,negative_evidence,99.7954409558677,1,1,1
5,2.5,incident_ops,50,threshold,64.2556673345432,1,1,0
5,2.5,incident_ops,50,provenance,64.2556673345432,1,1,0
5,2.5,incident_ops,50,lookup,62.35153647960787,1,1,0
5,2.5,incident_ops,50,rare_event,62.35153647960787,1,1,0
5,2.5,incident_ops,50,latest_state,99.14535285615534,1,1,1
5,2.5,incident_ops,50,aggregation,99.50040847106139,1,1,1
5,2.5,incident_ops,50,join,99.34644630176585,1,1,1
5,2.5,incident_ops,50,negative_evidence,99.70673872515134,1,1,1
5,2.5,incident_ops,50,threshold,62.35153647960787,1,1,0
5,2.5,incident_ops,50,provenance,62.35153647960787,1,1,0
5,2.5,incident_ops,50,lookup,99.55134387186045,1,1,1
5,2.5,incident_ops,50,rare_event,62.43762841209275,1,1,0
5,2.5,incident_ops,50,latest_state,99.33540190364376,1,1,1
5,2.5,incident_ops,50,aggregation,99.80187848547108,1,1,1
5,2.5,incident_ops,50,join,99.24944442114973,1,1,1
5,2.5,incident_ops,50,negative_evidence,99.67084573776678,1,1,1
5,2.5,incident_ops,50,threshold,62.43762841209275,1,1,0
5,2.5,incident_ops,50,provenance,62.43762841209275,1,1,0
5,2.5,incident_ops,100,lookup,99.76806111774465,1,1,1
5,2.5,incident_ops,100,rare_event,74.11636040871963,1,1,0
5,2.5,incident_ops,100,latest_state,99.51710219047519,1,1,1
5,2.5,incident_ops,100,aggregation,99.57997400593848,1,1,1
5,2.5,incident_ops,100,join,99.42622864207445,1,1,1
5,2.5,incident_ops,100,negative_evidence,74.11636040871963,1,1,0
5,2.5,incident_ops,100,threshold,74.11636040871963,1,1,0
5,2.5,incident_ops,100,provenance,74.11636040871963,1,1,0
5,2.5,incident_ops,100,lookup,99.76548635172821,1,1,1
5,2.5,incident_ops,100,rare_event,78.10730583960111,1,1,0
5,2.5,incident_ops,100,latest_state,99.4205822699231,1,1,1
5,2.5,incident_ops,100,aggregation,99.6307994591397,1,1,1
5,2.5,incident_ops,100,join,99.27955717062453,1,1,1
5,2.5,incident_ops,100,negative_evidence,99.89700414096173,1,1,1
5,2.5,incident_ops,100,threshold,78.10730583960111,1,1,0
5,2.5,incident_ops,100,provenance,78.10730583960111,1,1,0
5,2.5,incident_ops,100,lookup,99.76551855255235,1,1,1
5,2.5,incident_ops,100,rare_event,74.08346272061851,1,1,0
5,2.5,incident_ops,100,latest_state,99.61711925810916,1,1,1
5,2.5,incident_ops,100,aggregation,99.58067957370851,1,1,1
5,2.5,incident_ops,100,join,99.37735669698026,1,1,1
5,2.5,incident_ops,100,negative_evidence,99.83364491904054,1,1,1
5,2.5,incident_ops,100,threshold,74.08346272061851,1,1,0
5,2.5,incident_ops,100,provenance,74.08346272061851,1,1,0
5,2.5,incident_ops,100,lookup,99.76578696108582,1,1,1
5,2.5,incident_ops,100,rare_event,71.22397413106435,1,1,0
5,2.5,incident_ops,100,latest_state,99.61861255149785,1,1,1
5,2.5,incident_ops,100,aggregation,99.63127271576349,1,1,1
5,2.5,incident_ops,100,join,99.42660006013578,1,1,1
5,2.5,incident_ops,100,negative_evidence,99.89819117903055,1,1,1
5,2.5,incident_ops,100,threshold,71.22397413106435,1,1,0
5,2.5,incident_ops,100,provenance,71.22397413106435,1,1,0
5,2.5,incident_ops,100,lookup,99.77490092470276,1,1,1
5,2.5,incident_ops,100,rare_event,75.10647291941875,1,1,0
5,2.5,incident_ops,100,latest_state,99.47054161162482,1,1,1
5,2.5,incident_ops,100,aggregation,99.58150594451783,1,1,1
5,2.5,incident_ops,100,join,99.38124174372524,1,1,1
5,2.5,incident_ops,100,negative_evidence,99.87582562747687,1,1,1
5,2.5,incident_ops,100,threshold,75.10647291941875,1,1,0
5,2.5,incident_ops,100,provenance,75.10647291941875,1,1,0
5,2.5,incident_ops,250,lookup,99.9061357154662,1,1,1
5,2.5,incident_ops,250,rare_event,80.77328914861069,1,1,0
5,2.5,incident_ops,250,latest_state,99.88515927264714,1,1,1
5,2.5,incident_ops,250,aggregation,99.69361680488518,1,1,1
5,2.5,incident_ops,250,join,99.75040151877921,1,1,1
5,2.5,incident_ops,250,negative_evidence,99.94236775306278,1,1,1
5,2.5,incident_ops,250,threshold,80.77328914861069,1,1,0
5,2.5,incident_ops,250,provenance,80.77328914861069,1,1,0
5,2.5,incident_ops,250,lookup,99.91005610886606,1,1,1
5,2.5,incident_ops,250,rare_event,83.62448425451576,1,1,0
5,2.5,incident_ops,250,latest_state,99.86678121784877,1,1,1
5,2.5,incident_ops,250,aggregation,99.6436185445636,1,1,1
5,2.5,incident_ops,250,join,99.73038045841686,1,1,1
5,2.5,incident_ops,250,negative_evidence,99.94102735439803,1,1,1
5,2.5,incident_ops,250,threshold,83.62448425451576,1,1,0
5,2.5,incident_ops,250,provenance,83.62448425451576,1,1,0
5,2.5,incident_ops,250,lookup,99.90821370731831,1,1,1
5,2.5,incident_ops,250,rare_event,83.58530401824703,1,1,0
5,2.5,incident_ops,250,latest_state,99.78632659809898,1,1,1
5,2.5,incident_ops,250,aggregation,99.50206466164138,1,1,1
5,2.5,incident_ops,250,join,99.7697923467614,1,1,1
5,2.5,incident_ops,250,negative_evidence,99.94954933566225,1,1,1
5,2.5,incident_ops,250,threshold,83.58530401824703,1,1,0
5,2.5,incident_ops,250,provenance,83.58530401824703,1,1,0
5,2.5,incident_ops,250,lookup,99.90985462471168,1,1,1
5,2.5,incident_ops,250,rare_event,82.43773409230378,1,1,0
5,2.5,incident_ops,250,latest_state,99.84637196605793,1,1,1
5,2.5,incident_ops,250,aggregation,99.57191527181159,1,1,1
5,2.5,incident_ops,250,join,99.63307023298135,1,1,1
5,2.5,incident_ops,250,negative_evidence,99.9005438347758,1,1,1
5,2.5,incident_ops,250,threshold,82.43773409230378,1,1,0
5,2.5,incident_ops,250,provenance,82.43773409230378,1,1,0
5,2.5,incident_ops,250,lookup,99.91144030271315,1,1,1
5,2.5,incident_ops,250,rare_event,82.01094072432511,1,1,0
5,2.5,incident_ops,250,latest_state,99.80762630350128,1,1,1
5,2.5,incident_ops,250,aggregation,99.58516773376158,1,1,1
5,2.5,incident_ops,250,join,99.69300717375921,1,1,1
5,2.5,incident_ops,250,negative_evidence,99.92542341281107,1,1,1
5,2.5,incident_ops,250,threshold,82.01094072432511,1,1,0
5,2.5,incident_ops,250,provenance,82.01094072432511,1,1,0
5,2.5,incident_ops,500,lookup,99.95354648215357,1,1,1
5,2.5,incident_ops,500,rare_event,80.21599825215988,1,1,0
5,2.5,incident_ops,500,latest_state,99.90348698346976,1,1,1
5,2.5,incident_ops,500,aggregation,99.63505352760377,1,1,1
5,2.5,incident_ops,500,join,99.87432096199083,1,1,1
5,2.5,incident_ops,500,negative_evidence,99.97528842543785,1,1,1
5,2.5,incident_ops,500,threshold,80.21599825215988,1,1,0
5,2.5,incident_ops,500,provenance,80.21599825215988,1,1,0
5,2.5,incident_ops,500,lookup,81.98858651196889,1,1,0
5,2.5,incident_ops,500,rare_event,81.98858651196889,1,1,0
5,2.5,incident_ops,500,latest_state,99.90324315779534,1,1,1
5,2.5,incident_ops,500,aggregation,99.61254825906644,1,1,1
5,2.5,incident_ops,500,join,99.87512850518105,1,1,1
5,2.5,incident_ops,500,negative_evidence,99.97517423127644,1,1,1
5,2.5,incident_ops,500,threshold,81.98858651196889,1,1,0
5,2.5,incident_ops,500,provenance,81.98858651196889,1,1,0
5,2.5,incident_ops,500,lookup,99.95469890152793,1,1,1
5,2.5,incident_ops,500,rare_event,86.77961174730686,1,1,0
5,2.5,incident_ops,500,latest_state,99.90388104164943,1,1,1
5,2.5,incident_ops,500,aggregation,99.63493892308574,1,1,1
5,2.5,incident_ops,500,join,99.91417192350373,1,1,1
5,2.5,incident_ops,500,negative_evidence,99.97506848210553,1,1,1
5,2.5,incident_ops,500,threshold,86.77961174730686,1,1,0
5,2.5,incident_ops,500,provenance,86.77961174730686,1,1,0
5,2.5,incident_ops,500,lookup,99.95289494511836,1,1,1
5,2.5,incident_ops,500,rare_event,81.21187302004935,1,1,0
5,2.5,incident_ops,500,latest_state,99.91342854778512,1,1,1
5,2.5,incident_ops,500,aggregation,99.65562385552752,1,1,1
5,2.5,incident_ops,500,join,99.90430459571344,1,1,1
5,2.5,incident_ops,500,negative_evidence,99.96647478075992,1,1,1
5,2.5,incident_ops,500,threshold,81.21187302004935,1,1,0
5,2.5,incident_ops,500,provenance,81.21187302004935,1,1,0
5,2.5,incident_ops,500,lookup,99.95364703436483,1,1,1
5,2.5,incident_ops,500,rare_event,80.39704444156874,1,1,0
5,2.5,incident_ops,500,latest_state,99.88257955844823,1,1,1
5,2.5,incident_ops,500,aggregation,99.6559061315321,1,1,1
5,2.5,incident_ops,500,join,99.89467163644001,1,1,1
5,2.5,incident_ops,500,negative_evidence,99.96679982095239,1,1,1
5,2.5,incident_ops,500,threshold,80.39704444156874,1,1,0
5,2.5,incident_ops,500,provenance,80.39704444156874,1,1,0
5,2.5,identity_events,50,lookup,99.55625491738789,1,1,1
5,2.5,identity_events,50,rare_event,66.29635457644899,1,1,0
5,2.5,identity_events,50,latest_state,99.23734592184633,1,1,1
5,2.5,identity_events,50,aggregation,99.6338840807763,1,1,1
5,2.5,identity_events,50,join,99.33910306845004,1,1,1
5,2.5,identity_events,50,negative_evidence,99.70626803042224,1,1,1
5,2.5,identity_events,50,threshold,66.29635457644899,1,1,0
5,2.5,identity_events,50,provenance,66.29635457644899,1,1,0
5,2.5,identity_events,50,lookup,99.53801671939492,1,1,1
5,2.5,identity_events,50,rare_event,70.40164260721993,1,1,0
5,2.5,identity_events,50,latest_state,99.33478597917409,1,1,1
5,2.5,identity_events,50,aggregation,99.59249093842318,1,1,1
5,2.5,identity_events,50,join,99.33583356030925,1,1,1
5,2.5,identity_events,50,negative_evidence,99.75067568983218,1,1,1
5,2.5,identity_events,50,threshold,70.40164260721993,1,1,0
5,2.5,identity_events,50,provenance,70.40164260721993,1,1,0
5,2.5,identity_events,50,lookup,99.54678976080571,1,1,1
5,2.5,identity_events,50,rare_event,58.385438522870324,1,1,0
5,2.5,identity_events,50,latest_state,99.13869072597566,1,1,1
5,2.5,identity_events,50,aggregation,99.46705832983635,1,1,1
5,2.5,identity_events,50,join,99.15337809483844,1,1,1
5,2.5,identity_events,50,negative_evidence,99.79122954259337,1,1,1
5,2.5,identity_events,50,threshold,58.385438522870324,1,1,0
5,2.5,identity_events,50,provenance,58.385438522870324,1,1,0
5,2.5,identity_events,50,lookup,99.54488386691777,1,1,1
5,2.5,identity_events,50,rare_event,66.27537141661435,1,1,0
5,2.5,identity_events,50,latest_state,99.03850177861477,1,1,1
5,2.5,identity_events,50,aggregation,99.54802259887006,1,1,1
5,2.5,identity_events,50,join,98.65557648043523,1,1,1
5,2.5,identity_events,50,negative_evidence,66.27537141661435,1,1,0
5,2.5,identity_events,50,threshold,66.27537141661435,1,1,0
5,2.5,identity_events,50,provenance,66.27537141661435,1,1,0
5,2.5,identity_events,50,lookup,99.54329290009008,1,1,1
5,2.5,identity_events,50,rare_event,64.28885676575953,1,1,0
5,2.5,identity_events,50,latest_state,98.94412670479542,1,1,1
5,2.5,identity_events,50,aggregation,99.63128234135714,1,1,1
5,2.5,identity_events,50,join,99.1431504409947,1,1,1
5,2.5,identity_events,50,negative_evidence,99.58624012737519,1,1,1
5,2.5,identity_events,50,threshold,64.28885676575953,1,1,0
5,2.5,identity_events,50,provenance,64.28885676575953,1,1,0
5,2.5,identity_events,100,lookup,99.76752767527675,1,1,1
5,2.5,identity_events,100,rare_event,78.0764364786505,1,1,0
5,2.5,identity_events,100,latest_state,99.66684238270955,1,1,1
5,2.5,identity_events,100,aggregation,99.73115445440169,1,1,1
5,2.5,identity_events,100,join,99.52240379546653,1,1,1
5,2.5,identity_events,100,negative_evidence,99.85608856088561,1,1,1
5,2.5,identity_events,100,threshold,78.0764364786505,1,1,0
5,2.5,identity_events,100,provenance,78.0764364786505,1,1,0
5,2.5,identity_events,100,lookup,99.76336861676279,1,1,1
5,2.5,identity_events,100,rare_event,75.16321227102745,1,1,0
5,2.5,identity_events,100,latest_state,99.51775791764382,1,1,1
5,2.5,identity_events,100,aggregation,99.69259047981238,1,1,1
5,2.5,identity_events,100,join,99.22830702921975,1,1,1
5,2.5,identity_events,100,negative_evidence,99.83361855866134,1,1,1
5,2.5,identity_events,100,threshold,75.16321227102745,1,1,0
5,2.5,identity_events,100,provenance,75.16321227102745,1,1,0
5,2.5,identity_events,100,lookup,99.76408497163214,1,1,1
5,2.5,identity_events,100,rare_event,82.08892993798655,1,1,0
5,2.5,identity_events,100,latest_state,99.37247658002374,1,1,1
5,2.5,identity_events,100,aggregation,99.74772397413906,1,1,1
5,2.5,identity_events,100,join,99.57039187227866,1,1,1
5,2.5,identity_events,100,negative_evidence,99.812112415886,1,1,1
5,2.5,identity_events,100,threshold,82.08892993798655,1,1,0
5,2.5,identity_events,100,provenance,82.08892993798655,1,1,0
5,2.5,identity_events,100,lookup,99.7727368598667,1,1,1
5,2.5,identity_events,100,rare_event,73.15711212351303,1,1,0
5,2.5,identity_events,100,latest_state,99.51858179363875,1,1,1
5,2.5,identity_events,100,aggregation,99.55654686577238,1,1,1
5,2.5,identity_events,100,join,99.4178688939509,1,1,1
5,2.5,identity_events,100,negative_evidence,99.78750105458533,1,1,1
5,2.5,identity_events,100,threshold,73.15711212351303,1,1,0
5,2.5,identity_events,100,provenance,73.15711212351303,1,1,0
5,2.5,identity_events,100,lookup,99.77314692693221,1,1,1
5,2.5,identity_events,100,rare_event,81.1147454497494,1,1,0
5,2.5,identity_events,100,latest_state,99.66235821682933,1,1,1
5,2.5,identity_events,100,aggregation,99.45344236349248,1,1,1
5,2.5,identity_events,100,join,99.2286995515695,1,1,1
5,2.5,identity_events,100,negative_evidence,99.81324188868372,1,1,1
5,2.5,identity_events,100,threshold,81.1147454497494,1,1,0
5,2.5,identity_events,100,provenance,81.1147454497494,1,1,0
5,2.5,identity_events,250,lookup,82.400557294159,1,1,0
5,2.5,identity_events,250,rare_event,82.400557294159,1,1,0
5,2.5,identity_events,250,latest_state,99.78720340813328,1,1,1
5,2.5,identity_events,250,aggregation,99.60913183225276,1,1,1
5,2.5,identity_events,250,join,99.7499375373188,1,1,1
5,2.5,identity_events,250,negative_evidence,99.95087680665365,1,1,1
5,2.5,identity_events,250,threshold,82.400557294159,1,1,0
5,2.5,identity_events,250,provenance,82.400557294159,1,1,0
5,2.5,identity_events,250,lookup,81.63729223240762,1,1,0
5,2.5,identity_events,250,rare_event,81.63729223240762,1,1,0
5,2.5,identity_events,250,latest_state,99.7673891923812,1,1,1
5,2.5,identity_events,250,aggregation,99.63552701481386,1,1,1
5,2.5,identity_events,250,join,99.82771137634057,1,1,1
5,2.5,identity_events,250,negative_evidence,99.9242268706756,1,1,1
5,2.5,identity_events,250,threshold,81.63729223240762,1,1,0
5,2.5,identity_events,250,provenance,81.63729223240762,1,1,0
5,2.5,identity_events,250,lookup,99.90554009462934,1,1,1
5,2.5,identity_events,250,rare_event,81.62013563256367,1,1,0
5,2.5,identity_events,250,latest_state,99.78651214212192,1,1,1
5,2.5,identity_events,250,aggregation,99.62681983573295,1,1,1
5,2.5,identity_events,250,join,99.76999224835754,1,1,1
5,2.5,identity_events,250,negative_evidence,99.9324378703739,1,1,1
5,2.5,identity_events,250,threshold,81.62013563256367,1,1,0
5,2.5,identity_events,250,provenance,81.62013563256367,1,1,0
5,2.5,identity_events,250,lookup,99.9090705316625,1,1,1
5,2.5,identity_events,250,rare_event,83.6071085697852,1,1,0
5,2.5,identity_events,250,latest_state,99.78747880074604,1,1,1
5,2.5,identity_events,250,aggregation,99.61006060554797,1,1,1
5,2.5,identity_events,250,join,99.88580950487848,1,1,1
5,2.5,identity_events,250,negative_evidence,99.90589857346467,1,1,1
5,2.5,identity_events,250,threshold,83.6071085697852,1,1,0
5,2.5,identity_events,250,provenance,83.6071085697852,1,1,0
5,2.5,identity_events,250,lookup,99.9100070088659,1,1,1
5,2.5,identity_events,250,rare_event,80.01943848608497,1,1,0
5,2.5,identity_events,250,latest_state,99.84563555167821,1,1,1
5,2.5,identity_events,250,aggregation,99.63536957474605,1,1,1
5,2.5,identity_events,250,join,99.76792395698124,1,1,1
5,2.5,identity_events,250,negative_evidence,99.9584973499711,1,1,1
5,2.5,identity_events,250,threshold,80.01943848608497,1,1,0
5,2.5,identity_events,250,provenance,80.01943848608497,1,1,0
5,2.5,identity_events,500,lookup,82.20193632932218,1,1,0
5,2.5,identity_events,500,rare_event,82.20193632932218,1,1,0
5,2.5,identity_events,500,latest_state,99.92340704125532,1,1,1
5,2.5,identity_events,500,aggregation,99.6275230388018,1,1,1
5,2.5,identity_events,500,join,99.89385042232065,1,1,1
5,2.5,identity_events,500,negative_evidence,99.95773085679235,1,1,1
5,2.5,identity_events,500,threshold,82.20193632932218,1,1,0
5,2.5,identity_events,500,provenance,82.20193632932218,1,1,0
5,2.5,identity_events,500,lookup,99.95177208441052,1,1,1
5,2.5,identity_events,500,rare_event,82.21396871227226,1,1,0
5,2.5,identity_events,500,latest_state,99.91340174277667,1,1,1
5,2.5,identity_events,500,aggregation,99.63463379112754,1,1,1
5,2.5,identity_events,500,join,99.90354416882103,1,1,1
5,2.5,identity_events,500,negative_evidence,99.97509107656367,1,1,1
5,2.5,identity_events,500,threshold,82.21396871227226,1,1,0
5,2.5,identity_events,500,provenance,82.21396871227226,1,1,0
5,2.5,identity_events,500,lookup,99.95288831672602,1,1,1
5,2.5,identity_events,500,rare_event,82.80031845380515,1,1,0
5,2.5,identity_events,500,latest_state,99.92250392773809,1,1,1
5,2.5,identity_events,500,aggregation,99.68133445695581,1,1,1
5,2.5,identity_events,500,join,99.84500785547617,1,1,1
5,2.5,identity_events,500,negative_evidence,99.96696888723264,1,1,1
5,2.5,identity_events,500,threshold,82.80031845380515,1,1,0
5,2.5,identity_events,500,provenance,82.80031845380515,1,1,0
5,2.5,identity_events,500,lookup,99.95384792892581,1,1,1
5,2.5,identity_events,500,rare_event,82.59018972100226,1,1,0
5,2.5,identity_events,500,latest_state,99.9129885265528,1,1,1
5,2.5,identity_events,500,aggregation,99.6353351264895,1,1,1
5,2.5,identity_events,500,join,99.85540429108407,1,1,1
5,2.5,identity_events,500,negative_evidence,99.9624220522217,1,1,1
5,2.5,identity_events,500,threshold,82.59018972100226,1,1,0
5,2.5,identity_events,500,provenance,82.59018972100226,1,1,0
5,2.5,identity_events,500,lookup,83.02147942547859,1,1,0
5,2.5,identity_events,500,rare_event,83.02147942547859,1,1,0
5,2.5,identity_events,500,latest_state,99.87345109970465,1,1,1
5,2.5,identity_events,500,aggregation,99.56613318451042,1,1,1
5,2.5,identity_events,500,join,99.87535727560868,1,1,1
5,2.5,identity_events,500,negative_evidence,99.97892616639433,1,1,1
5,2.5,identity_events,500,threshold,83.02147942547859,1,1,0
5,2.5,identity_events,500,provenance,83.02147942547859,1,1,0
5,2.5,cloud_inventory,50,lookup,99.53654674901176,1,1,1
5,2.5,cloud_inventory,50,rare_event,62.42463641987606,1,1,0
5,2.5,cloud_inventory,50,latest_state,98.75538685764016,1,1,1
5,2.5,cloud_inventory,50,aggregation,99.5428379696134,1,1,1
5,2.5,cloud_inventory,50,join,98.56350462928982,1,1,1
5,2.5,cloud_inventory,50,negative_evidence,99.70955531555714,1,1,1
5,2.5,cloud_inventory,50,threshold,62.42463641987606,1,1,0
5,2.5,cloud_inventory,50,provenance,62.42463641987606,1,1,0
5,2.5,cloud_inventory,50,lookup,68.37391987431265,1,1,0
5,2.5,cloud_inventory,50,rare_event,68.37391987431265,1,1,0
5,2.5,cloud_inventory,50,latest_state,99.33595181984812,1,1,1
5,2.5,cloud_inventory,50,aggregation,99.63341188792879,1,1,1
5,2.5,cloud_inventory,50,join,99.05629746006808,1,1,1
5,2.5,cloud_inventory,50,negative_evidence,99.83241686305315,1,1,1
5,2.5,cloud_inventory,50,threshold,68.37391987431265,1,1,0
5,2.5,cloud_inventory,50,provenance,68.37391987431265,1,1,0
5,2.5,cloud_inventory,50,lookup,99.52992529169813,1,1,1
5,2.5,cloud_inventory,50,rare_event,68.29933685889364,1,1,0
5,2.5,cloud_inventory,50,latest_state,99.13539830437338,1,1,1
5,2.5,cloud_inventory,50,aggregation,99.5026441702342,1,1,1
5,2.5,cloud_inventory,50,join,98.85419289851423,1,1,1
5,2.5,cloud_inventory,50,negative_evidence,99.75027281121463,1,1,1
5,2.5,cloud_inventory,50,threshold,68.29933685889364,1,1,0
5,2.5,cloud_inventory,50,provenance,68.29933685889364,1,1,0
5,2.5,cloud_inventory,50,lookup,99.53998658730823,1,1,1
5,2.5,cloud_inventory,50,rare_event,58.38293234973594,1,1,0
5,2.5,cloud_inventory,50,latest_state,99.24134462234889,1,1,1
5,2.5,cloud_inventory,50,aggregation,99.59237991449409,1,1,1
5,2.5,cloud_inventory,50,join,99.15437169922039,1,1,1
5,2.5,cloud_inventory,50,negative_evidence,99.75060776259535,1,1,1
5,2.5,cloud_inventory,50,threshold,58.38293234973594,1,1,0
5,2.5,cloud_inventory,50,provenance,58.38293234973594,1,1,0
5,2.5,cloud_inventory,50,lookup,99.51462430660615,1,1,1
5,2.5,cloud_inventory,50,rare_event,68.1049336022861,1,1,0
5,2.5,cloud_inventory,50,latest_state,99.2404185577408,1,1,1
5,2.5,cloud_inventory,50,aggregation,99.54824340225248,1,1,1
5,2.5,cloud_inventory,50,join,99.43688014792403,1,1,1
5,2.5,cloud_inventory,50,negative_evidence,99.71108589678937,1,1,1
5,2.5,cloud_inventory,50,threshold,68.1049336022861,1,1,0
5,2.5,cloud_inventory,50,provenance,68.1049336022861,1,1,0
5,2.5,cloud_inventory,100,lookup,99.76916996047431,1,1,1
5,2.5,cloud_inventory,100,rare_event,72.12648221343873,1,1,0
5,2.5,cloud_inventory,100,latest_state,99.46982872200265,1,1,1
5,2.5,cloud_inventory,100,aggregation,99.67009222661397,1,1,1
5,2.5,cloud_inventory,100,join,99.3270092226614,1,1,1
5,2.5,cloud_inventory,100,negative_evidence,99.81080368906456,1,1,1
5,2.5,cloud_inventory,100,threshold,72.12648221343873,1,1,0
5,2.5,cloud_inventory,100,provenance,72.12648221343873,1,1,0
5,2.5,cloud_inventory,100,lookup,99.76363828215679,1,1,1
5,2.5,cloud_inventory,100,rare_event,77.00010551862404,1,1,0
5,2.5,cloud_inventory,100,latest_state,99.51936266751082,1,1,1
5,2.5,cloud_inventory,100,aggregation,99.72617917062362,1,1,1
5,2.5,cloud_inventory,100,join,99.23024163764904,1,1,1
5,2.5,cloud_inventory,100,negative_evidence,99.81587000105519,1,1,1
5,2.5,cloud_inventory,100,threshold,77.00010551862404,1,1,0
5,2.5,cloud_inventory,100,provenance,77.00010551862404,1,1,0
5,2.5,cloud_inventory,100,lookup,78.08876280435942,1,1,0
5,2.5,cloud_inventory,100,rare_event,78.08876280435942,1,1,0
5,2.5,cloud_inventory,100,latest_state,99.66242452097565,1,1,1
5,2.5,cloud_inventory,100,aggregation,99.56521968820493,1,1,1
5,2.5,cloud_inventory,100,join,99.32643390335515,1,1,1
5,2.5,cloud_inventory,100,negative_evidence,99.85524932511318,1,1,1
5,2.5,cloud_inventory,100,threshold,78.08876280435942,1,1,0
5,2.5,cloud_inventory,100,provenance,78.08876280435942,1,1,0
5,2.5,cloud_inventory,100,lookup,99.76704719139023,1,1,1
5,2.5,cloud_inventory,100,rare_event,79.08747852301595,1,1,0
5,2.5,cloud_inventory,100,latest_state,99.61736710622016,1,1,1
5,2.5,cloud_inventory,100,aggregation,99.5989206168506,1,1,1
5,2.5,cloud_inventory,100,join,99.42394248911657,1,1,1
5,2.5,cloud_inventory,100,negative_evidence,99.83029229780013,1,1,1
5,2.5,cloud_inventory,100,threshold,79.08747852301595,1,1,0
5,2.5,cloud_inventory,100,provenance,79.08747852301595,1,1,0
5,2.5,cloud_inventory,100,lookup,99.76552043924082,1,1,1
5,2.5,cloud_inventory,100,rare_event,77.04945674510755,1,1,0
5,2.5,cloud_inventory,100,latest_state,99.61587505664394,1,1,1
5,2.5,cloud_inventory,100,aggregation,99.69227850902614,1,1,1
5,2.5,cloud_inventory,100,join,99.57214066665964,1,1,1
5,2.5,cloud_inventory,100,negative_evidence,99.8566776617382,1,1,1
5,2.5,cloud_inventory,100,threshold,77.04945674510755,1,1,0
5,2.5,cloud_inventory,100,provenance,77.04945674510755,1,1,0
5,2.5,cloud_inventory,250,lookup,99.90948618606933,1,1,1
5,2.5,cloud_inventory,250,rare_event,79.6523677398616,1,1,0
5,2.5,cloud_inventory,250,latest_state,99.76715955808957,1,1,1
5,2.5,cloud_inventory,250,aggregation,99.65317136718154,1,1,1
5,2.5,cloud_inventory,250,join,99.72993892432368,1,1,1
5,2.5,cloud_inventory,250,negative_evidence,99.9236554046052,1,1,1
5,2.5,cloud_inventory,250,threshold,79.6523677398616,1,1,0
5,2.5,cloud_inventory,250,provenance,79.6523677398616,1,1,0
5,2.5,cloud_inventory,250,lookup,99.90882957052594,1,1,1
5,2.5,cloud_inventory,250,rare_event,81.62799503322115,1,1,0
5,2.5,cloud_inventory,250,latest_state,99.86525391281907,1,1,1
5,2.5,cloud_inventory,250,aggregation,99.58687738106067,1,1,1
5,2.5,cloud_inventory,250,join,99.77027590160363,1,1,1
5,2.5,cloud_inventory,250,negative_evidence,99.91686779864662,1,1,1
5,2.5,cloud_inventory,250,threshold,81.62799503322115,1,1,0
5,2.5,cloud_inventory,250,provenance,81.62799503322115,1,1,0
5,2.5,cloud_inventory,250,lookup,78.44515568116194,1,1,0
5,2.5,cloud_inventory,250,rare_event,78.44515568116194,1,1,0
5,2.5,cloud_inventory,250,latest_state,99.78782769832188,1,1,1
5,2.5,cloud_inventory,250,aggregation,99.67042428114205,1,1,1
5,2.5,cloud_inventory,250,join,99.82717370840376,1,1,1
5,2.5,cloud_inventory,250,negative_evidence,99.91644261299814,1,1,1
5,2.5,cloud_inventory,250,threshold,78.44515568116194,1,1,0
5,2.5,cloud_inventory,250,provenance,78.44515568116194,1,1,0
5,2.5,cloud_inventory,250,lookup,99.90565379172334,1,1,1
5,2.5,cloud_inventory,250,rare_event,84.00726000418847,1,1,0
5,2.5,cloud_inventory,250,latest_state,99.78740372350214,1,1,1
5,2.5,cloud_inventory,250,aggregation,99.62621132281423,1,1,1
5,2.5,cloud_inventory,250,join,99.84726914265526,1,1,1
5,2.5,cloud_inventory,250,negative_evidence,99.91623072090235,1,1,1
5,2.5,cloud_inventory,250,threshold,84.00726000418847,1,1,0
5,2.5,cloud_inventory,250,provenance,84.00726000418847,1,1,0
5,2.5,cloud_inventory,250,lookup,82.42996784021666,1,1,0
5,2.5,cloud_inventory,250,rare_event,82.42996784021666,1,1,0
5,2.5,cloud_inventory,250,latest_state,99.86649458361543,1,1,1
